frame,global_id,raw_global_id,offline_merged_into,local_tracker_id,class_name,detection_source,parent_class_name,roi_level,confidence,x1,y1,x2,y2,center_x,center_y,owner_id,owner_link_strength,owner_contact_frames,owner_separation_frames,owner_last_distance_px,stationary_frames,missing_frames,mask_area,used_mask_geometry,reidentified_count,good_snapshot_count,crop_quality,crop_quality_reason,last_observed_side,exit_side,entry_side
1569,2,5,2,65,person,main,,0,0.9535083770751953,0.47,1.4,482.46,475.21,241.46,238.31,,0.0,,,0.0,19,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1570,2,5,2,65,person,main,,0,0.9551494717597961,0.39,1.2,482.17,474.96,241.28,238.08,,0.0,,,0.0,20,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1571,2,5,2,65,person,main,,0,0.9559586644172668,0.28,0.8,481.73,475.22,241.0,238.01,,0.0,,,0.0,21,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1572,2,5,2,65,person,main,,0,0.9559586644172668,0.16,0.48,481.38,475.58,240.77,238.03,,0.0,,,0.0,22,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1573,2,5,2,65,person,main,,0,0.9537752866744995,0.13,0.28,481.69,475.67,240.91,237.97,,0.0,,,0.0,23,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1574,2,5,2,65,person,main,,0,0.9501281976699829,0.21,0.16,482.46,475.93,241.34,238.05,,0.0,,,0.0,24,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1575,2,5,2,65,person,main,,0,0.9431518912315369,1.67,0.79,483.55,475.9,242.61,238.35,,0.0,,,0.0,25,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,top,left
1576,2,5,2,65,person,main,,0,0.9376450777053833,10.83,1.3,484.55,475.56,247.69,238.43,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,top,left
1577,2,5,2,65,person,main,,0,0.9452653527259827,26.86,1.25,484.69,474.64,255.78,237.94,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1578,2,5,2,65,person,main,,0,0.9452653527259827,38.92,1.33,484.6,474.26,261.76,237.79,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1579,2,5,2,65,person,main,,0,0.9282196760177612,54.67,1.85,484.73,474.08,269.7,237.97,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1580,2,5,2,65,person,main,,0,0.9383904337882996,72.89,2.56,486.59,474.03,279.74,238.29,,0.0,,,0.0,0,0,0,False,0,6,0.6,"top-edge,bottom-edge",top,top,top
1581,2,5,2,65,person,main,,0,0.9357808232307434,88.05,3.34,495.07,474.16,291.56,238.75,,0.0,,,0.0,0,0,0,False,0,6,0.6,"top-edge,bottom-edge",top,top,top
1582,2,5,2,65,person,main,,0,0.9342483878135681,97.84,3.95,505.8,474.16,301.82,239.06,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1583,2,5,2,65,person,main,,0,0.9407599568367004,103.91,4.1,516.81,474.13,310.36,239.12,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1584,2,5,2,65,person,main,,0,0.9323348999023438,110.86,3.55,534.96,473.91,322.91,238.73,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1585,2,5,2,65,person,main,,0,0.9313084483146667,112.06,2.86,549.11,473.43,330.59,238.14,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1586,2,5,2,65,person,main,,0,0.9482789039611816,121.49,2.58,575.07,473.3,348.28,237.94,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,top,right
1587,2,5,2,65,person,main,,0,0.9482789039611816,130.21,2.45,596.8,473.27,363.51,237.86,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1588,2,5,2,65,person,main,,0,0.9459764361381531,142.88,2.16,613.95,473.36,378.41,237.76,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1589,2,5,2,65,person,main,,0,0.9334706664085388,158.51,1.89,624.89,474.14,391.7,238.01,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1590,2,5,2,65,person,main,,0,0.953667938709259,181.19,2.13,631.24,474.66,406.22,238.39,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1591,2,5,2,65,person,main,,0,0.9475109577178955,202.05,2.35,634.92,474.88,418.48,238.61,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1592,2,5,2,65,person,main,,0,0.9529895782470703,218.0,2.82,637.05,474.03,427.53,238.43,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1593,2,5,2,65,person,main,,0,0.9529895782470703,208.7,2.85,618.54,473.64,413.62,238.25,,0.0,,,0.0,0,0,0,False,0,6,0.6,"top-edge,bottom-edge",top,top,top
1594,2,5,2,65,person,main,,0,0.9189607501029968,220.26,2.53,620.83,472.58,420.54,237.55,,0.0,,,0.0,0,0,0,False,0,6,0.6,"top-edge,bottom-edge",right,top,right
1595,2,5,2,65,person,main,,0,0.9127963781356812,236.09,2.57,627.0,471.1,431.54,236.83,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1596,2,5,2,65,person,main,,0,0.919840931892395,247.93,2.34,632.41,470.61,440.17,236.47,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1597,2,5,2,65,person,main,,0,0.917885422706604,253.77,1.78,635.6,469.81,444.68,235.79,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1598,2,5,2,65,person,main,,0,0.9408162236213684,261.28,1.16,637.45,469.81,449.36,235.49,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1599,2,5,2,65,person,main,,0,0.9500747323036194,267.32,0.67,638.52,470.0,452.92,235.34,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1600,2,5,2,65,person,main,,0,0.9356570243835449,271.76,0.46,639.14,469.93,455.45,235.19,,0.0,,,0.0,1,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1601,2,5,2,65,person,main,,0,0.9410163164138794,276.56,0.61,639.5,469.65,458.03,235.13,,0.0,,,0.0,2,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1602,2,5,2,65,person,main,,0,0.9407529234886169,279.67,1.05,639.71,469.41,459.69,235.23,,0.0,,,0.0,3,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1603,2,5,2,65,person,main,,0,0.8950308561325073,283.36,1.48,639.83,469.68,461.59,235.58,,0.0,,,0.0,4,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1604,2,5,2,65,person,main,,0,0.9288166761398315,286.24,1.5,639.9,470.93,463.07,236.22,,0.0,,,0.0,5,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1605,2,5,2,65,person,main,,0,0.930809736251831,289.13,1.73,639.94,471.83,464.54,236.78,,0.0,,,0.0,6,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1606,2,5,2,65,person,main,,0,0.9233437776565552,293.17,1.75,639.88,471.86,466.52,236.81,,0.0,,,0.0,7,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1607,2,5,2,65,person,main,,0,0.9295749664306641,295.83,1.67,639.75,472.13,467.79,236.9,,0.0,,,0.0,8,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1608,2,5,2,65,person,main,,0,0.9285159707069397,297.61,1.67,639.61,472.3,468.61,236.98,,0.0,,,0.0,9,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1608,12,12,,,cell phone,roi:person,person,1,0.31871891021728516,319.48,171.13,433.74,345.81,376.61,258.47,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
1609,2,5,2,65,person,main,,0,0.9224225878715515,298.55,1.82,639.62,472.19,469.08,237.01,,0.0,,,0.0,10,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1610,2,5,2,65,person,main,,0,0.9202110171318054,299.26,1.99,639.32,471.88,469.29,236.93,,0.0,,,0.0,11,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1611,2,5,2,65,person,main,,0,0.9106214046478271,299.64,2.11,638.97,471.54,469.3,236.82,,0.0,,,0.0,12,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1611,12,12,,124,cell phone,main,,0,0.3580576181411743,309.02,177.34,445.64,380.35,377.33,278.85,,0.0,,,0.0,0,0,0,False,1,0,0.0,n/a,,,
1612,2,5,2,65,person,main,,0,0.9078407287597656,299.83,2.07,638.59,471.71,469.21,236.89,,0.0,,,0.0,13,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1612,12,12,,124,cell phone,main,,0,0.5432938933372498,301.99,179.33,450.39,400.13,376.19,289.73,,0.0,,,0.0,0,0,0,False,1,0,0.0,n/a,,,
1613,2,5,2,65,person,main,,0,0.9027528762817383,300.33,2.15,637.96,471.36,469.14,236.76,,0.0,,,0.0,14,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1613,12,12,,124,cell phone,main,,0,0.31915631890296936,296.05,177.93,450.59,410.12,373.32,294.02,,0.0,,,0.0,0,0,0,False,1,0,0.0,n/a,,,
1614,2,5,2,65,person,main,,0,0.9082093238830566,300.06,1.79,638.16,471.65,469.11,236.72,,0.0,,,0.0,15,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1614,13,13,,125,cell phone,main,,0,0.3324331045150757,289.2,170.95,452.77,422.45,370.99,296.7,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
1614,12,12,,124,cell phone,main,,0,0.3064263164997101,293.14,174.62,437.65,392.34,365.39,283.48,,0.0,,,0.0,0,0,0,False,1,0,0.0,n/a,,,
1615,2,5,2,65,person,main,,0,0.9068121314048767,299.59,1.61,638.37,472.03,468.98,236.82,,0.0,,,0.0,16,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1615,12,12,,124,cell phone,main,,0,0.5207580924034119,292.78,170.07,432.21,398.11,362.5,284.09,,0.0,,,0.0,1,0,0,False,1,0,0.0,n/a,,,
1616,2,5,2,65,person,main,,0,0.9244151711463928,299.44,1.61,638.52,473.07,468.98,237.34,,0.0,,,0.0,17,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1616,12,12,,124,cell phone,main,,0,0.400997519493103,293.22,161.52,431.32,403.06,362.27,282.29,,0.0,,,0.0,2,0,0,False,1,0,0.0,n/a,,,
1617,2,5,2,65,person,main,,0,0.9160088300704956,299.0,2.25,638.73,473.98,468.87,238.11,,0.0,,,0.0,18,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1617,13,13,,125,cell phone,main,,0,0.43383121490478516,292.5,156.54,440.37,416.15,366.44,286.34,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
1618,2,5,2,65,person,main,,0,0.934692919254303,298.31,2.41,638.81,474.36,468.56,238.39,,0.0,,,0.0,19,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1618,13,13,,125,cell phone,main,,0,0.3407141864299774,295.64,142.32,427.79,397.71,361.71,270.01,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
1619,2,5,2,65,person,main,,0,0.9363924264907837,295.59,2.14,639.15,474.32,467.37,238.23,,0.0,,,0.0,20,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1620,2,5,2,65,person,main,,0,0.9448844790458679,292.27,2.21,638.86,473.85,465.57,238.03,,0.0,,,0.0,21,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1621,2,5,2,65,person,main,,0,0.9485137462615967,287.98,2.41,638.72,473.4,463.35,237.91,,0.0,,,0.0,22,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1622,2,5,2,65,person,main,,0,0.9249066114425659,277.62,2.3,638.83,473.11,458.22,237.71,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1623,2,5,2,65,person,main,,0,0.9321972131729126,265.3,2.21,638.7,472.82,452.0,237.51,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1624,2,5,2,65,person,main,,0,0.9429088830947876,255.13,2.08,638.58,472.28,446.85,237.18,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,top,right
1625,2,5,2,65,person,main,,0,0.9003875255584717,221.2,1.74,618.28,470.79,419.74,236.27,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1626,2,5,2,65,person,main,,0,0.878021776676178,210.16,1.1,619.2,469.83,414.68,235.47,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,top,right
1627,2,5,2,65,person,main,,0,0.9032679796218872,206.58,0.64,624.64,469.4,415.61,235.02,,0.0,,,0.0,1,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1628,2,5,2,65,person,main,,0,0.9095430374145508,205.55,0.37,630.03,469.59,417.79,234.98,,0.0,,,0.0,2,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1629,2,5,2,65,person,main,,0,0.9095430374145508,205.41,0.22,633.78,470.0,419.59,235.11,,0.0,,,0.0,3,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1630,2,5,2,65,person,main,,0,0.9073300957679749,205.83,0.12,636.39,470.16,421.11,235.14,,0.0,,,0.0,4,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1631,2,5,2,65,person,main,,0,0.9101491570472717,206.53,0.07,637.91,470.17,422.22,235.12,,0.0,,,0.0,5,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1632,2,5,2,65,person,main,,0,0.8337923288345337,208.26,0.09,638.79,469.28,423.52,234.68,,0.0,,,0.0,6,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1633,2,5,2,65,person,main,,0,0.9050441384315491,210.92,0.19,639.06,470.51,424.99,235.35,,0.0,,,0.0,7,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1634,2,5,2,65,person,main,,0,0.9157599806785583,213.38,0.41,639.45,472.68,426.42,236.55,,0.0,,,0.0,8,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1635,2,5,2,65,person,main,,0,0.9134408831596375,214.94,0.38,639.24,472.9,427.09,236.64,,0.0,,,0.0,9,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1636,2,5,2,65,person,main,,0,0.9217258095741272,215.05,0.29,638.81,472.32,426.93,236.31,,0.0,,,0.0,10,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1637,2,5,2,65,person,main,,0,0.9197604656219482,214.09,0.43,638.34,472.27,426.21,236.35,,0.0,,,0.0,11,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1638,2,5,2,65,person,main,,0,0.9187204837799072,208.53,0.67,638.29,472.67,423.41,236.67,,0.0,,,0.0,12,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1639,2,5,2,65,person,main,,0,0.9055272340774536,202.89,0.54,638.04,472.83,420.47,236.69,,0.0,,,0.0,13,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1640,2,5,2,65,person,main,,0,0.8868505954742432,197.48,0.6,637.86,472.27,417.67,236.44,,0.0,,,0.0,14,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1641,2,5,2,65,person,main,,0,0.8868505954742432,179.22,0.78,623.86,471.44,401.54,236.11,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,top,top
1642,2,5,2,65,person,main,,0,0.8866943120956421,176.81,1.08,624.66,471.48,400.73,236.28,,0.0,,,0.0,1,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1643,2,5,2,65,person,main,,0,0.9073085188865662,178.32,1.33,628.75,472.11,403.54,236.72,,0.0,,,0.0,2,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1644,2,5,2,65,person,main,,0,0.9091576933860779,180.41,1.56,632.22,472.64,406.31,237.1,,0.0,,,0.0,3,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1645,2,5,2,65,person,main,,0,0.9216938614845276,182.21,1.63,635.01,473.32,408.61,237.47,,0.0,,,0.0,4,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1646,2,5,2,65,person,main,,0,0.9143994450569153,183.78,1.58,636.64,474.01,410.21,237.79,,0.0,,,0.0,5,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1647,2,5,2,65,person,main,,0,0.918630838394165,184.65,1.53,637.42,474.52,411.04,238.03,,0.0,,,0.0,6,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1648,2,5,2,65,person,main,,0,0.9101840853691101,185.53,1.52,637.92,475.57,411.72,238.54,,0.0,,,0.0,7,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1649,2,5,2,65,person,main,,0,0.917967677116394,171.3,1.54,623.89,477.43,397.6,239.49,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,top,bottom
1650,2,5,2,65,person,main,,0,0.923517107963562,168.23,1.52,624.48,478.51,396.36,240.02,,0.0,,,0.0,1,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1651,2,5,2,65,person,main,,0,0.9310021996498108,165.42,1.61,628.34,479.14,396.88,240.37,,0.0,,,0.0,2,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1652,2,5,2,65,person,main,,0,0.9324454069137573,160.21,1.9,631.81,479.5,396.01,240.7,,0.0,,,0.0,3,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1653,2,5,2,65,person,main,,0,0.9324454069137573,155.85,2.13,634.67,479.48,395.26,240.81,,0.0,,,0.0,4,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1654,2,5,2,65,person,main,,0,0.9302703738212585,150.93,2.32,636.11,478.63,393.52,240.47,,0.0,,,0.0,5,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1655,2,5,2,65,person,main,,0,0.9305594563484192,142.11,2.38,637.08,477.12,389.6,239.75,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1656,2,5,2,65,person,main,,0,0.9305181503295898,129.94,2.31,637.48,475.58,383.71,238.94,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,top,right
1657,2,5,2,65,person,main,,0,0.9253286719322205,88.44,1.56,631.01,473.01,359.72,237.29,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,top,right
1665,2,5,2,65,person,main,,0,0.7454894185066223,52.03,2.38,601.22,472.73,326.63,237.55,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,right,left
1666,2,5,2,65,person,main,,0,0.8094236850738525,30.82,2.01,577.41,472.62,304.12,237.31,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,right,left
1668,2,5,2,65,person,main,,0,0.8828324675559998,18.51,2.37,560.57,473.68,289.54,238.02,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1669,2,5,2,65,person,main,,0,0.8952286839485168,11.63,2.05,552.51,474.28,282.07,238.17,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1670,2,5,2,65,person,main,,0,0.9105945229530334,7.86,1.69,552.06,474.11,279.96,237.9,,0.0,,,0.0,1,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1671,2,5,2,65,person,main,,0,0.9105945229530334,5.44,1.73,553.49,473.89,279.46,237.81,,0.0,,,0.0,2,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1672,2,5,2,65,person,main,,0,0.9017435312271118,4.08,2.23,557.9,473.19,280.99,237.71,,0.0,,,0.0,3,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1673,2,5,2,65,person,main,,0,0.8913161158561707,3.33,2.21,571.45,472.24,287.39,237.23,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,left,left
1684,2,5,2,65,person,main,,0,0.7533159255981445,96.07,2.37,598.9,473.19,347.49,237.78,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,left,right
1687,2,5,2,65,person,main,,0,0.8520509004592896,166.63,2.61,613.5,472.45,390.07,237.53,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1688,2,5,2,65,person,main,,0,0.9204126000404358,211.98,2.85,623.21,473.18,417.6,238.02,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1689,2,5,2,65,person,main,,0,0.9241612553596497,239.86,2.69,629.35,475.08,434.61,238.88,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1690,2,5,2,65,person,main,,0,0.9233885407447815,254.41,3.08,633.82,476.02,444.12,239.55,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1691,2,5,2,65,person,main,,0,0.9208658337593079,259.65,3.16,636.19,476.61,447.92,239.88,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1692,2,5,2,65,person,main,,0,0.9208658337593079,261.46,3.14,637.34,477.0,449.4,240.07,,0.0,,,0.0,1,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1693,2,5,2,65,person,main,,0,0.8925328254699707,264.0,3.27,637.8,476.99,450.9,240.13,,0.0,,,0.0,2,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1694,2,5,2,65,person,main,,0,0.7596993446350098,286.78,3.45,638.48,476.17,462.63,239.81,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1695,2,5,2,65,person,main,,0,0.7596993446350098,308.29,3.58,638.94,475.4,473.61,239.49,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1696,2,5,2,65,person,main,,0,0.6706923246383667,339.95,3.41,639.39,474.19,489.67,238.8,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1697,2,5,2,65,person,main,,0,0.6097749471664429,381.67,3.66,639.64,474.96,510.66,239.31,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1698,2,5,2,65,person,main,,0,0.6097749471664429,409.45,3.86,639.79,475.75,524.62,239.8,,0.0,,,0.0,0,0,0,False,0,6,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1728,14,14,,140,person,main,,0,0.6026065945625305,468.23,274.95,638.11,476.6,553.17,375.77,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,bottom-edge",right,,right
1729,14,14,,140,person,main,,0,0.6208406090736389,465.76,269.05,637.55,476.33,551.66,372.69,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,bottom-edge",right,,right
1732,14,14,,140,person,main,,0,0.6144516468048096,457.88,180.06,636.77,476.55,547.33,328.31,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,bottom-edge",right,right,right
1733,14,14,,140,person,main,,0,0.6194117069244385,451.96,113.84,636.38,476.13,544.17,294.98,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,bottom-edge",right,right,right
1734,14,14,,140,person,main,,0,0.6831716895103455,441.81,66.73,636.49,475.84,539.15,271.28,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1735,14,14,,140,person,main,,0,0.7277364134788513,430.05,38.7,635.38,475.85,532.72,257.28,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1736,14,14,,140,person,main,,0,0.6730148792266846,417.99,22.45,635.73,475.52,526.86,248.98,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1737,14,14,,140,person,main,,0,0.7863149046897888,398.41,13.02,636.04,473.65,517.22,243.33,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1738,14,14,,140,person,main,,0,0.7713705897331238,382.41,7.55,635.61,472.21,509.01,239.88,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1739,14,14,,140,person,main,,0,0.833216667175293,371.08,4.38,635.38,471.29,503.23,237.84,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1740,14,14,,140,person,main,,0,0.8397408723831177,356.9,2.54,635.98,471.54,496.44,237.04,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1741,14,14,,140,person,main,,0,0.8561762571334839,342.97,1.47,635.93,471.74,489.45,236.6,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
1742,14,14,,140,person,main,,0,0.8753445744514465,331.27,1.02,635.47,471.65,483.37,236.34,,0.0,,,0.0,0,0,0,False,0,0,0.6,"right-edge,top-edge,bottom-edge",right,right,right
